hr,l
21:21,"{'c': '6092-10', 'cl': 33945, 'sl': 2, 'lt0': 'TERM. GRAJAÚ', 'lt1': 'JD. DAS PEDRAS', 'qv': 4, 'vs': [{'p': 66098, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.778464, 'px': -46.68450625, 'sv': None, 'is': None}, {'p': 66826, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.7692665, 'px': -46.6894125, 'sv': None, 'is': None}, {'p': 66328, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.736604, 'px': -46.69521, 'sv': None, 'is': None}, {'p': 66794, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.778222, 'px': -46.68462275, 'sv': None, 'is': None}]}"
21:21,"{'c': '5752-10', 'cl': 1287, 'sl': 1, 'lt0': 'METRÔ CONCEIÇÃO', 'lt1': 'VL. MISSIONÁRIA', 'qv': 6, 'vs': [{'p': 68062, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.6360805, 'px': -46.641146000000006, 'sv': None, 'is': None}, {'p': 68306, 'a': True, 'ta': '2025-06-17T00:20:20Z', 'py': -23.6603615, 'px': -46.658052999999995, 'sv': None, 'is': None}, {'p': 68404, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.687764, 'px': -46.647964, 'sv': None, 'is': None}, {'p': 68038, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.6908765, 'px': -46.650728, 'sv': None, 'is': None}, {'p': 68561, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.686009, 'px': -46.6478885, 'sv': None, 'is': None}, {'p': 68012, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.6908715, 'px': -46.6509005, 'sv': None, 'is': None}]}"
21:21,"{'c': '737A-10', 'cl': 1730, 'sl': 1, 'lt0': 'TERM. STO. AMARO', 'lt1': 'TERM. JD. ÂNGELA', 'qv': 6, 'vs': [{'p': 73948, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.673204499999997, 'px': -46.744687, 'sv': None, 'is': None}, {'p': 73815, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.6825795, 'px': -46.767716500000006, 'sv': None, 'is': None}, {'p': 73980, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.6561605, 'px': -46.70651425, 'sv': None, 'is': None}, {'p': 73914, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.6687665, 'px': -46.733592, 'sv': None, 'is': None}, {'p': 73806, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.667816000000002, 'px': -46.7312965, 'sv': None, 'is': None}, {'p': 73304, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.6541015, 'px': -46.7120065, 'sv': None, 'is': None}]}"
21:21,"{'c': '6451-10', 'cl': 32829, 'sl': 2, 'lt0': 'TERM. BANDEIRA', 'lt1': 'TERM. CAPELINHA', 'qv': 8, 'vs': [{'p': 71258, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.654501, 'px': -46.76131049999999, 'sv': None, 'is': None}, {'p': 71690, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.6546575, 'px': -46.761719, 'sv': None, 'is': None}, {'p': 71730, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.654660999999997, 'px': -46.7609705, 'sv': None, 'is': None}, {'p': 71130, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.585576500000002, 'px': -46.692576, 'sv': None, 'is': None}, {'p': 71269, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.5770195, 'px': -46.67222, 'sv': None, 'is': None}, {'p': 71661, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.6432905, 'px': -46.742360000000005, 'sv': None, 'is': None}, {'p': 71274, 'a': True, 'ta': '2025-06-17T00:20:42Z', 'py': -23.6540245, 'px': -46.762589000000006, 'sv': None, 'is': None}, {'p': 71235, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.556402750000004, 'px': -46.650831749999995, 'sv': None, 'is': None}]}"
21:21,"{'c': '351F-10', 'cl': 33455, 'sl': 2, 'lt0': 'TERM. VL. CARRÃO', 'lt1': 'JAÇANÃ', 'qv': 8, 'vs': [{'p': 22841, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.4618045, 'px': -46.5828915, 'sv': None, 'is': None}, {'p': 22817, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.4606475, 'px': -46.583239, 'sv': None, 'is': None}, {'p': 22835, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.4618045, 'px': -46.5828915, 'sv': None, 'is': None}, {'p': 22840, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.4618045, 'px': -46.5828915, 'sv': None, 'is': None}, {'p': 22842, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.4780265, 'px': -46.573278, 'sv': None, 'is': None}, {'p': 22834, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.538793124999998, 'px': -46.59877125, 'sv': None, 'is': None}, {'p': 22838, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.4618045, 'px': -46.5828915, 'sv': None, 'is': None}, {'p': 22391, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.562336, 'px': -46.5509, 'sv': None, 'is': None}]}"
21:21,"{'c': '2707-10', 'cl': 33687, 'sl': 2, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'CHABILÂNDIA', 'qv': 5, 'vs': [{'p': 36558, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.526104, 'px': -46.4052965, 'sv': None, 'is': None}, {'p': 36054, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.526104, 'px': -46.4052965, 'sv': None, 'is': None}, {'p': 36138, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.5267805, 'px': -46.405599499999994, 'sv': None, 'is': None}, {'p': 36097, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.525885000000002, 'px': -46.4052885, 'sv': None, 'is': None}, {'p': 36280, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.541079, 'px': -46.425704999999994, 'sv': None, 'is': None}]}"
21:21,"{'c': '971V-10', 'cl': 33387, 'sl': 2, 'lt0': 'SHOP. CENTER NORTE', 'lt1': 'JD. VISTA ALEGRE', 'qv': 10, 'vs': [{'p': 22389, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.4703535, 'px': -46.677169000000006, 'sv': None, 'is': None}, {'p': 22466, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.514200000000002, 'px': -46.616057, 'sv': None, 'is': None}, {'p': 22819, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.451717000000002, 'px': -46.6916545, 'sv': None, 'is': None}, {'p': 22815, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.506515, 'px': -46.62475275, 'sv': None, 'is': None}, {'p': 22812, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.47702575, 'px': -46.67926525, 'sv': None, 'is': None}, {'p': 22799, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.49622575, 'px': -46.660150375, 'sv': None, 'is': None}, {'p': 22793, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.4513575, 'px': -46.691139, 'sv': None, 'is': None}, {'p': 22790, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.4513575, 'px': -46.691139, 'sv': None, 'is': None}, {'p': 22787, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.4513575, 'px': -46.691139, 'sv': None, 'is': None}, {'p': 22813, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.512599375, 'px': -46.61588525, 'sv': None, 'is': None}]}"
21:21,"{'c': '516N-10', 'cl': 33034, 'sl': 2, 'lt0': 'PÇA. D. GASTÃO', 'lt1': 'JD. MIRIAM', 'qv': 9, 'vs': [{'p': 63001, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.62401175, 'px': -46.6857675, 'sv': None, 'is': None}, {'p': 63004, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.689736500000002, 'px': -46.6497535, 'sv': None, 'is': None}, {'p': 63056, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.584148, 'px': -46.670124, 'sv': None, 'is': None}, {'p': 63040, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.5852035, 'px': -46.6768855, 'sv': None, 'is': None}, {'p': 63538, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.6887545, 'px': -46.649553999999995, 'sv': None, 'is': None}, {'p': 63036, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.689484, 'px': -46.6498415, 'sv': None, 'is': None}, {'p': 63037, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.654429999999998, 'px': -46.667521, 'sv': None, 'is': None}, {'p': 63064, 'a': True, 'ta': '2025-06-17T00:20:38Z', 'py': -23.690199749999998, 'px': -46.649609, 'sv': None, 'is': None}, {'p': 63046, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.690199749999998, 'px': -46.649609, 'sv': None, 'is': None}]}"
21:21,"{'c': '9701-10', 'cl': 33337, 'sl': 2, 'lt0': 'METRÔ BARRA FUNDA', 'lt1': 'CEM. CACHOEIRINHA', 'qv': 5, 'vs': [{'p': 22883, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.482215500000002, 'px': -46.672433999999996, 'sv': None, 'is': None}, {'p': 22253, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.5122485, 'px': -46.666478999999995, 'sv': None, 'is': None}, {'p': 22478, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.476384000000003, 'px': -46.667850375, 'sv': None, 'is': None}, {'p': 22479, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.476384000000003, 'px': -46.667850375, 'sv': None, 'is': None}, {'p': 22254, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.476384000000003, 'px': -46.667850375, 'sv': None, 'is': None}]}"
21:21,"{'c': '609F-10', 'cl': 32805, 'sl': 2, 'lt0': 'TERM. PRINC. ISABEL', 'lt1': 'CHÁC. SANTANA', 'qv': 10, 'vs': [{'p': 71861, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.582404, 'px': -46.68563, 'sv': None, 'is': None}, {'p': 71858, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.534974, 'px': -46.6443435, 'sv': None, 'is': None}, {'p': 71875, 'a': True, 'ta': '2025-06-17T00:20:21Z', 'py': -23.668055000000003, 'px': -46.748917500000005, 'sv': None, 'is': None}, {'p': 71754, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.6670765, 'px': -46.753249999999994, 'sv': None, 'is': None}, {'p': 71871, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.653301499999998, 'px': -46.7366885, 'sv': None, 'is': None}, {'p': 71868, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.534974, 'px': -46.6443435, 'sv': None, 'is': None}, {'p': 71847, 'a': True, 'ta': '2025-06-17T00:20:26Z', 'py': -23.6680755, 'px': -46.748797, 'sv': None, 'is': None}, {'p': 71758, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.6679265, 'px': -46.749366499999994, 'sv': None, 'is': None}, {'p': 71860, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.668001500000003, 'px': -46.7491535, 'sv': None, 'is': None}, {'p': 71857, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.543011, 'px': -46.637326, 'sv': None, 'is': None}]}"
21:21,"{'c': '8705-10', 'cl': 2072, 'sl': 1, 'lt0': 'ANHANGABAÚ', 'lt1': 'SHOP. CONTINENTAL', 'qv': 3, 'vs': [{'p': 81378, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.572545749999996, 'px': -46.72301950000001, 'sv': None, 'is': None}, {'p': 81754, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.5473625, 'px': -46.64506075, 'sv': None, 'is': None}, {'p': 81966, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.554443, 'px': -46.7565185, 'sv': None, 'is': None}]}"
21:21,"{'c': '6084-10', 'cl': 33937, 'sl': 2, 'lt0': 'TERM. VARGINHA', 'lt1': 'JD. CHÁC. DO SOL', 'qv': 11, 'vs': [{'p': 66612, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.765620249999998, 'px': -46.69696625, 'sv': None, 'is': None}, {'p': 66350, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.7804005, 'px': -46.6732885, 'sv': None, 'is': None}, {'p': 66080, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.7708765, 'px': -46.6804575, 'sv': None, 'is': None}, {'p': 66074, 'a': True, 'ta': '2025-06-17T00:20:38Z', 'py': -23.7804115, 'px': -46.6731975, 'sv': None, 'is': None}, {'p': 66061, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.7812805, 'px': -46.67209375, 'sv': None, 'is': None}, {'p': 66576, 'a': True, 'ta': '2025-06-17T00:00:48Z', 'py': -23.7803325, 'px': -46.673494500000004, 'sv': None, 'is': None}, {'p': 66477, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.7812805, 'px': -46.67209375, 'sv': None, 'is': None}, {'p': 66170, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.7812805, 'px': -46.67209375, 'sv': None, 'is': None}, {'p': 66902, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.7812805, 'px': -46.67209375, 'sv': None, 'is': None}, {'p': 66587, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.780418, 'px': -46.672965, 'sv': None, 'is': None}, {'p': 66988, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.7804165, 'px': -46.673092999999994, 'sv': None, 'is': None}]}"
21:21,"{'c': '5110-10', 'cl': 34977, 'sl': 2, 'lt0': 'TERM. MERCADO', 'lt1': 'TERM. SÃO MATEUS', 'qv': 9, 'vs': [{'p': 52721, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.6141145, 'px': -46.476496999999995, 'sv': None, 'is': None}, {'p': 52853, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.6141145, 'px': -46.476496999999995, 'sv': None, 'is': None}, {'p': 52715, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.5705148125, 'px': -46.6051620625, 'sv': None, 'is': None}, {'p': 52790, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.58491075, 'px': -46.580710749999994, 'sv': None, 'is': None}, {'p': 52736, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.6141145, 'px': -46.476496999999995, 'sv': None, 'is': None}, {'p': 52782, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.547036, 'px': -46.628932, 'sv': None, 'is': None}, {'p': 52730, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.60958175, 'px': -46.504955499999994, 'sv': None, 'is': None}, {'p': 52768, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.602534499999997, 'px': -46.5215185, 'sv': None, 'is': None}, {'p': 52793, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.6141145, 'px': -46.476496999999995, 'sv': None, 'is': None}]}"
21:21,"{'c': '177H-10', 'cl': 33398, 'sl': 2, 'lt0': 'CID. UNIVERSITÁRIA', 'lt1': 'METRÔ SANTANA', 'qv': 4, 'vs': [{'p': 21966, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.5364965, 'px': -46.650567249999995, 'sv': None, 'is': None}, {'p': 21964, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.5028845, 'px': -46.6240365, 'sv': None, 'is': None}, {'p': 21969, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.497799, 'px': -46.650318, 'sv': None, 'is': None}, {'p': 21973, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.562672499999998, 'px': -46.722962375, 'sv': None, 'is': None}]}"
21:21,"{'c': '847P-10', 'cl': 423, 'sl': 1, 'lt0': 'VL. OLÍMPIA', 'lt1': 'TERM. PIRITUBA', 'qv': 11, 'vs': [{'p': 11773, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.486438, 'px': -46.726151, 'sv': None, 'is': None}, {'p': 11462, 'a': True, 'ta': '2025-06-17T00:20:21Z', 'py': -23.546547500000003, 'px': -46.692297999999994, 'sv': None, 'is': None}, {'p': 11865, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.4861505, 'px': -46.7258785, 'sv': None, 'is': None}, {'p': 11862, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.5285235, 'px': -46.705692, 'sv': None, 'is': None}, {'p': 11861, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.596214500000002, 'px': -46.6909225, 'sv': None, 'is': None}, {'p': 11477, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.4861505, 'px': -46.7258785, 'sv': None, 'is': None}, {'p': 11478, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.486517, 'px': -46.7262255, 'sv': None, 'is': None}, {'p': 11871, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.4861505, 'px': -46.7258785, 'sv': None, 'is': None}, {'p': 11874, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.595893, 'px': -46.690808, 'sv': None, 'is': None}, {'p': 11998, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.5853915, 'px': -46.683051500000005, 'sv': None, 'is': None}, {'p': 11870, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.5963205, 'px': -46.691, 'sv': None, 'is': None}]}"
21:21,"{'c': '6013-10', 'cl': 32954, 'sl': 2, 'lt0': 'TERM. STO. AMARO', 'lt1': 'JD. NAKAMURA', 'qv': 7, 'vs': [{'p': 73406, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.654, 'px': -46.7111995, 'sv': None, 'is': None}, {'p': 73214, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.6995785, 'px': -46.763411500000004, 'sv': None, 'is': None}, {'p': 73216, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.6995785, 'px': -46.763411500000004, 'sv': None, 'is': None}, {'p': 73462, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.6699395, 'px': -46.73911325, 'sv': None, 'is': None}, {'p': 73485, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.693314, 'px': -46.77919, 'sv': None, 'is': None}, {'p': 73422, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.69997575, 'px': -46.764047500000004, 'sv': None, 'is': None}, {'p': 73202, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.644357, 'px': -46.7277615, 'sv': None, 'is': None}]}"
21:21,"{'c': '4311-10', 'cl': 2171, 'sl': 1, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'TERM. SÃO MATEUS', 'qv': 6, 'vs': [{'p': 31664, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.6106775, 'px': -46.4748235, 'sv': None, 'is': None}, {'p': 31660, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.6135545, 'px': -46.476344499999996, 'sv': None, 'is': None}, {'p': 31947, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.6135545, 'px': -46.476344499999996, 'sv': None, 'is': None}, {'p': 31635, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.6135545, 'px': -46.476344499999996, 'sv': None, 'is': None}, {'p': 31250, 'a': True, 'ta': '2025-06-17T00:20:38Z', 'py': -23.538666, 'px': -46.5677505, 'sv': None, 'is': None}, {'p': 31665, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.610542, 'px': -46.474706499999996, 'sv': None, 'is': None}]}"
21:21,"{'c': '5611-10', 'cl': 33366, 'sl': 2, 'lt0': 'PÇA. JOÃO MENDES', 'lt1': 'ELDORADO', 'qv': 4, 'vs': [{'p': 63639, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.6887855, 'px': -46.680187000000004, 'sv': None, 'is': None}, {'p': 63356, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.597020999999998, 'px': -46.65102775, 'sv': None, 'is': None}, {'p': 63589, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.699143499999998, 'px': -46.647383000000005, 'sv': None, 'is': None}, {'p': 63586, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.7160135, 'px': -46.624853, 'sv': None, 'is': None}]}"
21:21,"{'c': '695Y-10', 'cl': 33966, 'sl': 2, 'lt0': 'METRÔ VL. MARIANA', 'lt1': 'TERM. PARELHEIROS', 'qv': 12, 'vs': [{'p': 61571, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.7766115, 'px': -46.723039, 'sv': None, 'is': None}, {'p': 61766, 'a': True, 'ta': '2025-06-17T00:19:53Z', 'py': -23.675486, 'px': -46.688672499999996, 'sv': None, 'is': None}, {'p': 61669, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.624178750000002, 'px': -46.68163249999999, 'sv': None, 'is': None}, {'p': 61291, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.734389999999998, 'px': -46.6990485, 'sv': None, 'is': None}, {'p': 61647, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.597820500000005, 'px': -46.6497785, 'sv': None, 'is': None}, {'p': 61286, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.661797999999997, 'px': -46.6934765, 'sv': None, 'is': None}, {'p': 61589, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.69922525, 'px': -46.700966750000006, 'sv': None, 'is': None}, {'p': 61744, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.8027555, 'px': -46.734322000000006, 'sv': None, 'is': None}, {'p': 61524, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.828090500000002, 'px': -46.7269385, 'sv': None, 'is': None}, {'p': 61593, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.809246, 'px': -46.737226, 'sv': None, 'is': None}, {'p': 61772, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.81769525, 'px': -46.734309624999995, 'sv': None, 'is': None}, {'p': 61809, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.8279045, 'px': -46.727655, 'sv': None, 'is': None}]}"
21:21,"{'c': '2020-10', 'cl': 2262, 'sl': 1, 'lt0': 'METRÔ TUCURUVI', 'lt1': 'HORTO FLORESTAL', 'qv': 1, 'vs': [{'p': 22502, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.4593665, 'px': -46.632753, 'sv': None, 'is': None}]}"
21:21,"{'c': '2031-10', 'cl': 33135, 'sl': 2, 'lt0': 'TERM. A. E. CARVALHO', 'lt1': 'CID. KEMEL II', 'qv': 7, 'vs': [{'p': 32142, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.50574925, 'px': -46.37263675, 'sv': None, 'is': None}, {'p': 32741, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.50584575, 'px': -46.37234624999999, 'sv': None, 'is': None}, {'p': 32316, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.517547999999998, 'px': -46.475973499999995, 'sv': None, 'is': None}, {'p': 32130, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.496844624999998, 'px': -46.40084025, 'sv': None, 'is': None}, {'p': 32092, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.5025335, 'px': -46.38125875, 'sv': None, 'is': None}, {'p': 32431, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.505517, 'px': -46.443014000000005, 'sv': None, 'is': None}, {'p': 32199, 'a': True, 'ta': '2025-06-17T00:20:37Z', 'py': -23.505917, 'px': -46.37212649999999, 'sv': None, 'is': None}]}"
21:21,"{'c': '2080-10', 'cl': 33139, 'sl': 2, 'lt0': 'TERM. ARICANDUVA', 'lt1': 'CID. KEMEL', 'qv': 8, 'vs': [{'p': 32104, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.503198, 'px': -46.471629, 'sv': None, 'is': None}, {'p': 32141, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.494612, 'px': -46.4263205, 'sv': None, 'is': None}, {'p': 32101, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.4863895, 'px': -46.38312225, 'sv': None, 'is': None}, {'p': 32144, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.510135124999998, 'px': -46.366632749999994, 'sv': None, 'is': None}, {'p': 32251, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.494248, 'px': -46.37291625, 'sv': None, 'is': None}, {'p': 32412, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.51426175, 'px': -46.5261845, 'sv': None, 'is': None}, {'p': 32165, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.509847875, 'px': -46.36656325, 'sv': None, 'is': None}, {'p': 32186, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.49155975, 'px': -46.44657925, 'sv': None, 'is': None}]}"
21:21,"{'c': '778J-41', 'cl': 34254, 'sl': 2, 'lt0': 'METRÔ BARRA FUNDA', 'lt1': 'COHAB RAPOSO TAVARES', 'qv': 2, 'vs': [{'p': 80361, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.531152, 'px': -46.6772245, 'sv': None, 'is': None}, {'p': 80999, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.5864455, 'px': -46.75449775, 'sv': None, 'is': None}]}"
21:21,"{'c': '637P-10', 'cl': 32815, 'sl': 2, 'lt0': 'TERM. PINHEIROS', 'lt1': 'TERM. STO. AMARO', 'qv': 5, 'vs': [{'p': 76941, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.584108, 'px': -46.679387750000004, 'sv': None, 'is': None}, {'p': 76375, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.597869, 'px': -46.674023, 'sv': None, 'is': None}, {'p': 76041, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.641780124999997, 'px': -46.699149125000005, 'sv': None, 'is': None}, {'p': 76068, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.567616375, 'px': -46.6967335, 'sv': None, 'is': None}, {'p': 76200, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.654038, 'px': -46.708869500000006, 'sv': None, 'is': None}]}"
21:21,"{'c': '3746-10', 'cl': 283, 'sl': 1, 'lt0': 'METRÔ BELÉM', 'lt1': 'JD. IMPERADOR', 'qv': 2, 'vs': [{'p': 51572, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.59472, 'px': -46.5027645, 'sv': None, 'is': None}, {'p': 51223, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.560004499999998, 'px': -46.566567500000005, 'sv': None, 'is': None}]}"
